日付,商品名,地域,売上(円)
2023-09-30,スタンダードプラン,大阪,9800
2023-10-01,プレミアムプラン,札幌,59600
2023-10-01,保守サポート,名古屋,15000
2023-10-01,オプション追加,福岡,6000
2023-10-01,ライトプラン,東京,4980
2023-10-01,プレミアムプラン,大阪,29800
2023-10-01,ライトプラン,東京,4980
2023-10-01,プレミアムプラン,東京,29800
2023-10-01,スタンダードプラン,名古屋,9800
2023-10-01,スタンダードプラン,札幌,19600
2023-10-02,プレミアムプラン,東京,59600
2023-10-02,ライトプラン,大阪,4980
2023-10-02,スタンダードプラン,福岡,9800
2023-10-02,ライトプラン,東京,4980
2023-10-03,スタンダードプラン,大阪,9800
2023-10-03,スタンダードプラン,福岡,19600
2023-10-03,スタンダードプラン,福岡,9800
2023-10-03,保守サポート,福岡,15000
2023-10-03,オプション追加,名古屋,3000
2023-10-03,ライトプラン,名古屋,4980
2023-10-03,保守サポート,福岡,15000
2023-10-03,オプション追加,名古屋,3000
2023-10-03,ライトプラン,大阪,4980
2023-10-04,オプション追加,名古屋,3000
2023-10-04,スタンダードプラン,東京,9800
2023-10-04,プレミアムプラン,札幌,29800
2023-10-04,保守サポート,大阪,15000
2023-10-04,ライトプラン,福岡,9960
2023-10-04,初期構築パック,東京,50000
2023-10-04,オプション追加,札幌,3000
2023-10-04,プレミアムプラン,札幌,29800
2023-10-04,スタンダードプラン,札幌,9800
2023-10-05,スタンダードプラン,名古屋,9800
2023-10-05,ライトプラン,東京,4980
2023-10-05,スタンダードプラン,東京,9800
2023-10-05,ライトプラン,福岡,4980
2023-10-05,スタンダードプラン,名古屋,9800
2023-10-05,オプション追加,名古屋,3000
2023-10-05,プレミアムプラン,札幌,29800
2023-10-05,プレミアムプラン,札幌,59600
2023-10-05,保守サポート,福岡,15000
2023-10-06,スタンダードプラン,福岡,9800
2023-10-06,オプション追加,札幌,3000
2023-10-06,ライトプラン,東京,4980
2023-10-06,プレミアムプラン,大阪,29800
2023-10-06,ライトプラン,札幌,9960
2023-10-06,ライトプラン,大阪,4980
2023-10-06,オプション追加,名古屋,3000
2023-10-06,ライトプラン,名古屋,9960
2023-10-07,プレミアムプラン,大阪,29800
2023-10-07,ライトプラン,福岡,4980
2023-10-07,初期構築パック,福岡,100000
2023-10-07,ライトプラン,札幌,4980
2023-10-07,プレミアムプラン,福岡,29800
2023-10-07,ライトプラン,大阪,4980
2023-10-08,保守サポート,札幌,15000
2023-10-08,スタンダードプラン,名古屋,19600
2023-10-08,保守サポート,福岡,15000
2023-10-08,オプション追加,福岡,3000
2023-10-08,保守サポート,福岡,15000
2023-10-08,ライトプラン,福岡,4980
2023-10-08,オプション追加,札幌,3000
2023-10-08,ライトプラン,福岡,9960
2023-10-08,保守サポート,名古屋,15000
2023-10-08,プレミアムプラン,札幌,59600
2023-10-08,ライトプラン,名古屋,9960
2023-10-08,スタンダードプラン,福岡,19600
2023-10-08,ライトプラン,札幌,4980
2023-10-08,プレミアムプラン,福岡,29800
2023-10-09,スタンダードプラン,名古屋,9800
2023-10-09,オプション追加,名古屋,3000
2023-10-09,スタンダードプラン,東京,19600
2023-10-09,スタンダードプラン,札幌,9800
2023-10-09,オプション追加,札幌,3000
2023-10-10,保守サポート,札幌,30000
2023-10-10,オプション追加,福岡,6000
2023-10-10,ライトプラン,札幌,4980
2023-10-10,保守サポート,東京,30000
2023-10-10,保守サポート,東京,15000
2023-10-10,ライトプラン,札幌,9960
2023-10-10,オプション追加,大阪,3000
2023-10-11,ライトプラン,札幌,4980
2023-10-11,保守サポート,大阪,15000
2023-10-11,ライトプラン,東京,4980
2023-10-11,オプション追加,東京,3000
2023-10-11,初期構築パック,名古屋,50000
2023-10-11,オプション追加,大阪,6000
2023-10-11,ライトプラン,札幌,4980
2023-10-11,オプション追加,大阪,6000
2023-10-11,スタンダードプラン,名古屋,9800
2023-10-11,ライトプラン,福岡,4980
2023-10-12,スタンダードプラン,名古屋,9800
2023-10-12,保守サポート,名古屋,15000
2023-10-12,ライトプラン,札幌,4980
2023-10-12,スタンダードプラン,大阪,9800
2023-10-12,スタンダードプラン,札幌,9800
2023-10-12,ライトプラン,札幌,4980
2023-10-12,スタンダードプラン,大阪,9800
2023-10-13,スタンダードプラン,東京,9800
2023-10-13,スタンダードプラン,福岡,19600
2023-10-13,ライトプラン,東京,4980
2023-10-13,保守サポート,大阪,15000
2023-10-13,保守サポート,名古屋,15000
2023-10-13,スタンダードプラン,東京,9800
2023-10-13,オプション追加,名古屋,3000
2023-10-13,スタンダードプラン,東京,19600
2023-10-13,スタンダードプラン,札幌,19600
2023-10-13,保守サポート,福岡,15000
2023-10-14,スタンダードプラン,大阪,9800
2023-10-14,プレミアムプラン,札幌,29800
2023-10-14,オプション追加,東京,3000
2023-10-14,オプション追加,名古屋,6000
2023-10-14,ライトプラン,福岡,4980
2023-10-14,オプション追加,大阪,3000
2023-10-14,保守サポート,福岡,15000
2023-10-14,プレミアムプラン,東京,59600
2023-10-14,保守サポート,東京,15000
2023-10-14,スタンダードプラン,福岡,9800
2023-10-14,スタンダードプラン,福岡,9800
2023-10-15,ライトプラン,名古屋,9960
2023-10-15,ライトプラン,東京,4980
2023-10-15,ライトプラン,札幌,4980
2023-10-15,プレミアムプラン,福岡,29800
2023-10-15,プレミアムプラン,福岡,29800
2023-10-15,スタンダードプラン,名古屋,9800
2023-10-15,保守サポート,大阪,15000
2023-10-16,スタンダードプラン,札幌,9800
2023-10-16,オプション追加,札幌,3000
2023-10-16,ライトプラン,大阪,4980
2023-10-16,ライトプラン,福岡,4980
2023-10-16,ライトプラン,名古屋,4980
2023-10-16,オプション追加,大阪,3000
2023-10-16,オプション追加,名古屋,3000
2023-10-17,オプション追加,福岡,3000
2023-10-17,ライトプラン,大阪,4980
2023-10-17,オプション追加,札幌,3000
2023-10-17,スタンダードプラン,福岡,9800
2023-10-17,スタンダードプラン,名古屋,9800
2023-10-17,スタンダードプラン,大阪,9800
2023-10-18,保守サポート,名古屋,15000
2023-10-18,スタンダードプラン,東京,9800
2023-10-18,ライトプラン,札幌,4980
2023-10-18,保守サポート,東京,15000
2023-10-18,保守サポート,大阪,15000
2023-10-18,プレミアムプラン,名古屋,59600
2023-10-18,ライトプラン,大阪,9960
2023-10-19,ライトプラン,福岡,4980
2023-10-19,スタンダードプラン,大阪,19600
2023-10-19,オプション追加,名古屋,6000
2023-10-19,オプション追加,大阪,3000
2023-10-19,プレミアムプラン,札幌,29800
2023-10-19,保守サポート,福岡,15000
2023-10-19,スタンダードプラン,福岡,9800
2023-10-19,スタンダードプラン,大阪,9800
2023-10-19,ライトプラン,札幌,4980
2023-10-20,プレミアムプラン,札幌,29800
2023-10-20,オプション追加,札幌,6000
2023-10-20,プレミアムプラン,札幌,59600
2023-10-20,ライトプラン,東京,4980
2023-10-20,オプション追加,東京,3000
2023-10-20,オプション追加,大阪,3000
2023-10-20,保守サポート,名古屋,15000
2023-10-21,保守サポート,福岡,15000
2023-10-21,保守サポート,札幌,30000
2023-10-21,オプション追加,札幌,3000
2023-10-21,スタンダードプラン,福岡,19600
2023-10-21,オプション追加,札幌,6000
2023-10-21,スタンダードプラン,福岡,9800
2023-10-21,保守サポート,福岡,15000
2023-10-21,保守サポート,札幌,15000
2023-10-21,プレミアムプラン,大阪,29800
2023-10-22,ライトプラン,東京,4980
2023-10-22,スタンダードプラン,福岡,9800
2023-10-22,スタンダードプラン,大阪,9800
2023-10-22,スタンダードプラン,福岡,19600
2023-10-22,プレミアムプラン,東京,29800
2023-10-22,ライトプラン,大阪,9960
2023-10-22,オプション追加,名古屋,3000
2023-10-22,スタンダードプラン,札幌,9800
2023-10-22,ライトプラン,東京,4980
2023-10-22,ライトプラン,大阪,4980
2023-10-22,ライトプラン,福岡,9960
2023-10-22,オプション追加,名古屋,3000
2023-10-23,スタンダードプラン,名古屋,9800
2023-10-23,スタンダードプラン,福岡,9800
2023-10-23,オプション追加,名古屋,3000
2023-10-23,ライトプラン,名古屋,4980
2023-10-23,スタンダードプラン,東京,9800
2023-10-23,スタンダードプラン,東京,19600
2023-10-23,保守サポート,札幌,15000
2023-10-23,プレミアムプラン,福岡,59600
2023-10-23,ライトプラン,東京,4980
2023-10-23,ライトプラン,名古屋,4980
2023-10-24,ライトプラン,大阪,4980
2023-10-24,スタンダードプラン,東京,9800
2023-10-24,保守サポート,名古屋,15000
2023-10-24,ライトプラン,東京,4980
2023-10-24,保守サポート,札幌,15000
2023-10-24,プレミアムプラン,名古屋,29800
2023-10-24,プレミアムプラン,大阪,29800
2023-10-24,ライトプラン,名古屋,4980
2023-10-25,ライトプラン,東京,9960
2023-10-25,オプション追加,福岡,6000
2023-10-25,ライトプラン,名古屋,4980
2023-10-25,ライトプラン,大阪,4980
2023-10-25,保守サポート,大阪,15000
2023-10-25,ライトプラン,東京,9960
2023-10-25,オプション追加,福岡,6000
2023-10-25,スタンダードプラン,東京,9800
2023-10-26,スタンダードプラン,大阪,19600
2023-10-26,プレミアムプラン,札幌,29800
2023-10-26,保守サポート,東京,15000
2023-10-26,ライトプラン,大阪,4980
2023-10-26,ライトプラン,福岡,4980
2023-10-26,保守サポート,札幌,15000
2023-10-26,スタンダードプラン,札幌,9800
2023-10-26,プレミアムプラン,福岡,59600
2023-10-27,オプション追加,札幌,6000
2023-10-27,ライトプラン,名古屋,4980
2023-10-27,ライトプラン,札幌,4980
2023-10-27,ライトプラン,福岡,4980
2023-10-27,初期構築パック,名古屋,50000
2023-10-27,オプション追加,大阪,3000
2023-10-27,プレミアムプラン,東京,59600
2023-10-27,スタンダードプラン,札幌,9800
2023-10-27,ライトプラン,名古屋,9960
2023-10-27,ライトプラン,福岡,9960
2023-10-27,プレミアムプラン,大阪,29800
2023-10-27,オプション追加,札幌,3000
2023-10-28,保守サポート,名古屋,15000
2023-10-28,初期構築パック,札幌,50000
2023-10-28,保守サポート,大阪,30000
2023-10-28,ライトプラン,札幌,4980
2023-10-28,ライトプラン,札幌,4980
2023-10-28,オプション追加,福岡,3000
2023-10-28,保守サポート,大阪,30000
2023-10-29,保守サポート,札幌,15000
2023-10-29,スタンダードプラン,札幌,19600
2023-10-29,スタンダードプラン,札幌,9800
2023-10-29,ライトプラン,大阪,4980
2023-10-29,ライトプラン,福岡,4980
2023-10-29,プレミアムプラン,東京,29800
2023-10-29,スタンダードプラン,福岡,9800
2023-10-29,プレミアムプラン,福岡,29800
2023-10-29,オプション追加,札幌,3000
2023-10-30,オプション追加,札幌,3000
2023-10-30,スタンダードプラン,大阪,9800
2023-10-30,ライトプラン,東京,4980
2023-10-30,オプション追加,大阪,3000
2023-10-30,ライトプラン,福岡,4980
2023-10-30,スタンダードプラン,東京,9800
2023-10-31,ライトプラン,大阪,4980
2023-10-31,プレミアムプラン,福岡,29800
2023-10-31,スタンダードプラン,東京,19600
2023-10-31,保守サポート,東京,30000
2023-10-31,スタンダードプラン,大阪,9800
2023-10-31,スタンダードプラン,福岡,9800
2023-10-31,オプション追加,札幌,3000
2023-11-01,オプション追加,福岡,3000
2023-11-01,スタンダードプラン,大阪,9800
2023-11-01,ライトプラン,東京,9960
2023-11-01,保守サポート,東京,15000
2023-11-01,スタンダードプラン,福岡,19600
2023-11-01,オプション追加,福岡,6000
2023-11-01,プレミアムプラン,名古屋,29800
2023-11-01,プレミアムプラン,名古屋,29800
2023-11-02,スタンダードプラン,名古屋,9800
2023-11-02,保守サポート,札幌,15000
2023-11-02,ライトプラン,名古屋,4980
2023-11-02,スタンダードプラン,名古屋,19600
2023-11-02,プレミアムプラン,福岡,29800
2023-11-02,オプション追加,大阪,3000
2023-11-02,保守サポート,名古屋,15000
2023-11-02,ライトプラン,札幌,4980
2023-11-02,オプション追加,札幌,3000
2023-11-03,ライトプラン,東京,4980
2023-11-03,オプション追加,大阪,3000
2023-11-03,保守サポート,名古屋,15000
2023-11-03,保守サポート,大阪,15000
2023-11-03,保守サポート,名古屋,15000
2023-11-04,初期構築パック,札幌,50000
2023-11-04,保守サポート,東京,15000
2023-11-04,保守サポート,福岡,15000
2023-11-04,ライトプラン,大阪,4980
2023-11-04,オプション追加,大阪,3000
2023-11-04,スタンダードプラン,福岡,19600
2023-11-04,ライトプラン,大阪,4980
2023-11-05,ライトプラン,名古屋,4980
2023-11-05,保守サポート,札幌,15000
2023-11-05,ライトプラン,東京,4980
2023-11-05,オプション追加,札幌,3000
2023-11-05,スタンダードプラン,福岡,9800
2023-11-06,ライトプラン,福岡,4980
2023-11-06,プレミアムプラン,名古屋,29800
2023-11-06,オプション追加,大阪,3000
2023-11-06,ライトプラン,東京,4980
2023-11-06,スタンダードプラン,福岡,19600
